movie_id,title,overview,release_date,runtime,vote_average,vote_count,popularity,original_language,director,top_cast
297761,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",2016-08-02,123.0,5.9,7458,90.23792,en,David Ayer,"Will Smith, Margot Robbie, Joel Kinnaman"
2698,Evan Almighty,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,2007-06-09,96.0,5.3,1151,27.082182,en,Tom Shadyac,"Steve Carell, Lauren Graham, John Goodman"
137113,Edge of Tomorrow,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",2014-05-27,113.0,7.6,4858,79.456485,en,Doug Liman,"Tom Cruise, Emily Blunt, Brendan Gleeson"
9804,Waterworld,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",1995-07-28,135.0,5.9,992,44.640292,en,Kevin Reynolds,"Kevin Costner, Chaim Girafi, Rick Aviles"
14869,G.I. Joe: The Rise of Cobra,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",2009-08-04,118.0,5.6,1962,32.852443,en,Stephen Sommers,"Dennis Quaid, Channing Tatum, Marlon Wayans"
150540,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",2015-06-09,94.0,8.0,6560,128.655964,en,Pete Docter,"Amy Poehler, Phyllis Smith, Richard Kind"
278927,The Jungle Book,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",2016-04-07,106.0,6.7,2892,94.199316,en,Jon Favreau,"Neel Sethi, Bill Murray, Ben Kingsley"
10138,Iron Man 2,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",2010-04-28,124.0,6.6,6849,77.300194,en,Jon Favreau,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle"
58595,Snow White and the Huntsman,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",2012-05-30,127.0,5.8,3118,77.178973,en,Rupert Sanders,"Kristen Stewart, Charlize Theron, Chris Hemsworth"
102651,Maleficent,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",2014-05-28,97.0,7.0,4496,110.620647,en,Robert Stromberg,"Angelina Jolie, Elle Fanning, Sharlto Copley"
119450,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",2014-06-26,130.0,7.3,4410,243.791743,en,Matt Reeves,"Andy Serkis, Jason Clarke, Gary Oldman"
79698,The Lovers,"The Lovers is an epic romance time travel adventure film. Helmed by Roland Joffé from a story by Ajey Jhankar, the film is a sweeping tale of an impossible love set against the backdrop of the first Anglo-Maratha war across two time periods and continents and centred around four characters — a British officer in 18th century colonial India, the Indian woman he falls deeply in love with, an American present-day marine biologist and his wife.",2015-02-13,109.0,4.8,34,2.418535,en,Roland Joffé,"Josh Hartnett, Simone Kessell, Tamsin Egerton"
64686,47 Ronin,"Based on the original 1941 movie from Japan, and from ancient Japan’s most enduring tale, the epic 3D fantasy-adventure 47 Ronin is born.  Keanu Reeves leads the cast as Kai, an outcast who joins Oishi (Hiroyuki Sanada), the leader of the 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honor to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",2013-12-06,119.0,5.9,1326,41.796339,en,Carl Rinsch,"Keanu Reeves, Hiroyuki Sanada, Kou Shibasaki"
100402,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",2014-03-20,136.0,7.6,5764,72.225265,en,Anthony Russo,"Chris Evans, Samuel L. Jackson, Scarlett Johansson"
10192,Shrek Forever After,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",2010-05-16,93.0,6.0,1959,44.041186,en,Mike Mitchell,"Mike Myers, Eddie Murphy, Cameron Diaz"
158852,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",2015-05-19,130.0,6.2,2846,130.311355,en,Brad Bird,"Britt Robertson, George Clooney, Raffey Cassidy"
177572,Big Hero 6,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",2014-10-24,102.0,7.8,6135,203.73459,en,Chris Williams,"Scott Adsit, Ryan Potter, Daniel Henney"
82690,Wreck-It Ralph,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",2012-11-01,108.0,7.1,4570,62.341073,en,Rich Moore,"John C. Reilly, Sarah Silverman, Jack McBrayer"
5255,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",2004-11-10,100.0,6.4,1474,47.323228,en,Robert Zemeckis,"Tom Hanks, Michael Jeter, Nona Gaye"
47933,Independence Day: Resurgence,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",2016-06-22,120.0,4.9,2491,48.775723,en,Roland Emmerich,"Liam Hemsworth, Jeff Goldblum, Bill Pullman"
10191,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",2010-03-05,98.0,7.5,4227,67.263269,en,Chris Sanders,"Jay Baruchel, Gerard Butler, Craig Ferguson"
296,Terminator 3: Rise of the Machines,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",2003-07-02,109.0,5.9,2143,69.405188,en,Jonathan Mostow,"Arnold Schwarzenegger, Nick Stahl, Claire Danes"
